,Rating,review,year,marca,date,review_year,month,day,week_day_name
65,2,DONT BUY A MUSTANG! I made the mistake of buying one of these 2006 lemons. It is sitting in the shop w 46000 miles on it..the bill? $3000. Entire rear diff has to be replaced including the axles are shot. Theres a service bulletin so get yours checked! Ford offered to pay 750..I drive it like a baby and a rear diff should not go out that early. Research and you will find Im not the only one. Im not fixing this lemon. Its going to its grave and Im buying a foreign car. Called Ford..they said thanks for calling...they dont stand behind their cars so why would I put myself in one? Perfect personalized plate would be FORDLMN if I was gonna keep it. Save yourself the hassle and heartache....dont buy one.,2006,Marca_A,2007-10-18,2007,10,18,Thursday
66,4,"My first Stang By far my favorite car I've owned. Was wary about Ford but not anymore, has been very reliable. No rattles, no broken pieces. Car accelerates and handles well. Acceleration and cruising at high speeds definitely are strongest points. Love the exterior and interior styling. I get lots of compliments. Older style Mustang drivers strike up conversations. Little kids come up to me. College dudes and teens in small Japanese sporty cars often want to race. Trunk space sufficent. Compared 350z and rx-8 when looking. 350z was not dailly commute friendly, RX-8 too small. nothing compares with the brawn and muscle of a mustang right now. Only negative is handling in rain and snow.",2006,Marca_A,2007-09-15,2007,9,15,Saturday
67,3,"Not Very Reliable! I love my Mustang but I have had so many problems with it I wish I could get rid of it! The first problem was the rear end started leaking at 2,000 miles, fixed. Hood insulation started burning at 2,500, fixed. Trunk popped on its own, fixed after 3 dealer visits. No start or die at idle, dealer cant find a problem. Mustang stripes below doors bubbled up, not fixed! Two weeks ago my car totally died, after fighting with Corporte Ford a week they let the dealer look at it, ignition coil pack fell off, yeah fell off, how in the hell! Car still dies and trembles hard at low RPM's! Oh to top it off Ford gave me a Chevy Cobalt to drive while they fixed mine...I'd buy a Cobalt, thats the truth!",2006,Marca_A,2007-09-12,2007,9,12,Wednesday
68,4,"Love it I've owned mine for a year, and I love it.  Only complaints are fairly minor.  The build quality isn't great. You're most likely going to have problems with it, whether minor or not depends though.",2006,Marca_A,2007-07-23,2007,7,23,Monday
69,4,"""Payback Pony"" While in hospital for 4 months, I used the latest style Mustang as my ""carrot to recovery."" My 1st ""pinned in the seat"" experience was in a '68 428 (I was 9). V6 goes like a small V8. In Canada, Ford markets this as the ""Pony Pkg,"" which includes the handling pkg (ABS, traction control, and rear sway bar). Beautiful ""Bullitt"" wheels (17"") and Pirrelli's, are included, along with Pony badging. 5 speed auto is smooth and saves gas (22 mpg imp). Build quality rivals my Camry. The vented, 4 wheel disc brakes are amazing! Car really handles well, too. Overall, I'm very pleased, with this well balanced car. The 210 horsepower V6 is ample for today's economy/gas prices/speed limits.          ",2006,Marca_A,2007-05-25,2007,5,25,Friday
70,4,Great fun car Very fun to drive. Overall very happy with the car.  For the price. It’s worth owning,2006,Marca_A,2018-04-27,2018,4,27,Friday
71,4,"Wild Stang I purchased my 2006 GT convertible used from a dealer. It was 11 years old with only 22,800 miles on it. I had to see it to believe it. It was so beautiful.   Black  with red leather interior. I purchased the vehicle on site after a test drive of course. This is my 4th mustang and my third convertible. I am addicted to the mustangs. This model does remind me of my 1969 Grande  coupe I had. The lumbar support is a definite improvement for the lower back on this 2006 GT premium. This was a problem in my previous mustangs for longer trips over an hour or so. The pick up in acceleration is fantastic. I agree Ford should cut back on the plastics in the interior because it cheapens the vehicle.  I have a shaker 1000 system and it sounds really good. The cd player is garbage. The first cd I placed in it got stuck. I get plenty of looks and compliments all the time on her. This is a good cruiser car and the family and I enjoy the ride tremendously. Top down rolling down the highway is so soothing and therapeutic. I had a 2002 convertible and 2004 convertible and using the convertible top is a breeze on these newer models than the previous models. The top seems to completely fall into place without effort and you just lock it down with the lighter handles. I would have been great to have power passenger seat. I believe the passenger seat is too low and should have a power package or at least a manual lever to raise the seat or lower the seat and give lumbar support. The rear seats seem comfortable enough.  For a convertible, it is roomier than the Mercedes, jaguar and camaro.  The camaro does not compare. If you really look around, you can see more variations of mustangs by mustang owners than camaros. If you have a mustang, you can almost totally redesign the mustang to your personal needs with all the parts and accessories the  market have available for mustangs.  These have been very reliable. The previous fox body styles, 1999 - 2004 did have this seal leak between the transmission and engine that was annoying after about 90,000 miles and it was not a cheap fix. I am praying these new mach 1 body styles do not such flaws.  I have noticed though, the a/c in my older models got colder quicker was much colder. I saw a comment to the opposite so I am not sure why this is. I have had an 02 and 04 and you could freeze to death in there with the a/c on max. I did notice after running on the highway for a while, the car would stall if I got off the exit, stopped and then tried to take off again. I am not sure why this model does that. Over all, good price for a fun and reliable vehicle.",2006,Marca_A,2017-07-21,2017,7,21,Friday
72,4,"My 2006 Mustang Know what you're buying. Not a snow car. Loves dry roads and hiways. So fun to drive. Agile, and the sound when you turn the key - the best!  **** Update:  not a snow car!!  Loves to go driving.  Still love the sound when I turn the key.  Love putting the top down when the weather is nice.  Put the top down and take the long way home after a stressful day is just the best.",2006,Marca_A,2017-05-17,2017,5,17,Wednesday
73,4,"Loving my mustang only had this about 2 weeks this is the first ford mustang i have owned, so far everything is great. love letting the top down and cruising around town",2006,Marca_A,2010-10-13,2010,10,13,Wednesday
74,3,"90,000 km, and all's good!! Bought the car with 9,000 km and 11 months old. The car has 90,000 km as of May 2010. The car has been bullet proof in terms of reliability. I have just replaced the tires and the original battery. The only issues have been: Engine check light on briefly at 87K, and self-cleared (must have been a loose gas filler cap), and the rear tail light bulbs blow every 15K or so ($4 bulb-big deal). Other than that: just oil and filter changes. Car has been very reliable and solid. Body creaks/groans at 90K are still minimal, but you can now tell the car is nearly 4 years old, lots of life left in it. I will replace shocks & struts this year and this should solve the problem.",2006,Marca_A,2010-05-01,2010,5,1,Saturday
75,4,"First Stang I bought this car used with 17,000 miles and it was in perfect condition. The acceleration is decent but could always use more power. Handling has been excellent even in the 3 blizzards we've had this year. You do get bounced around quite a bit on bumpy roads but then again, it's not exactly a luxury car. My Color back-lighting is a cool feature to play around with. Insurance surprisingly wasn't that bad (considering I live in NJ). All in all this car has been amazing to own and a blast to drive considering it's a 110 HP improvement over my previous car. ",2006,Marca_A,2010-03-07,2010,3,7,Sunday
76,4,"Super Reliable Bought it new and have 63k miles.  Never a problem.  Added some goodies, headers, catback, CAI, 373 rearend and hurst short throw.  360hp.  Love this car.  I still get comments from people. I have never had a brake job and I'm at 63k miles and still have 20% wear left.  Solid, solid, solid is what this car is.  I won't ever get rid of it.  Best thing Ford ever did.",2006,Marca_A,2009-10-03,2009,10,3,Saturday
